angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.07731707317073164,0.08,0.04,0.15,0.018139427703946488,0.10999999999999999,-0.030336821939704106,0.062409984623996426,0,0,0,0,0,0,0,0,0.2896864111498257,0.29,0.1,0.47,0.07159876045204959,0.37,-0.02070546595990624,0.03750368797688107,0.0058188153310104575,0.01,0,0.02,0.005071811281652621,0.02,-0.005261778599998942,0.006036762072913742,0.4466202090592335,0.44,0.2,0.69,0.08857410139698747,0.48999999999999994,0.021867183341406027,0.040335219736181704,0.14425087108013923,0.15,0.06,0.24,0.033360763600698756,0.18,0.000366589287072815,0.00017306144463158162,0.03637630662020894,0.03,0.01,0.09,0.01713152227177997,0.08,-0.003043533744730146,0.0029093644465416793,35.08797909407666,35.51,33.01,35.67,0.7216918466452008,2.6600000000000037,0.00043980854113617675,0.0002206203204803825,inattentive
0.07818815331010444,0.08,0.02,0.2,0.03136043356610122,0.18000000000000002,0.00018617670200915044,7.012309497339167E-05,0,0,0,0,0,0,0,0,0.2406968641114982,0.23,0.07,0.46,0.07633733650626036,0.39,-9.586863214629992E-06,1.343371117670681E-06,0.006550522648083629,0.01,0,0.03,0.0059278523534875924,0.03,-0.004701688221384202,0.00519556043940353,0.4672125435540071,0.47,0.21,0.76,0.10862411669457517,0.55,-1.0200105783085424E-06,6.772778408209343E-08,0.18442508710801378,0.18,0.07,0.34,0.04743894441587067,0.27,0.0005459533591076431,0.00029433010734518,0.02278745644599295,0.02,0,0.12,0.01873806564145017,0.12,-1.1470123817730901E-05,1.7062844790844079E-06,35.07146341463406,35.41,33.05,35.65,0.6467366092103259,2.6000000000000014,3.424752601290917E-05,7.336116810911342E-06,inattentive
0.07051094890510949,0.07,0.04,0.11,0.013766624608602418,0.07,-0.001624399329614796,0.0012402443475073863,0,0,0,0,0,0,0,0,0.18437956204379555,0.18,0.07,0.31,0.04378716463382287,0.24,-0.0006299218369559984,0.0003507242050321733,0.009160583941605807,0.01,0,0.02,0.0034740615004123436,0.02,5.148358129486921E-05,1.2439660287368747E-05,0.5466423357664235,0.54,0.36,0.75,0.0631390236689851,0.39,0.00018477537169748652,6.835584144238553E-05,0.16474452554744515,0.16,0.1,0.24,0.027032834643493923,0.13999999999999999,0.0006559214453149507,0.00037015699551483583,0.02525547445255464,0.02,0,0.12,0.0190496965115892,0.12,-7.663392005065908E-05,2.11419435884627E-05,35.06021897810214,35.41,33.05,35.69,0.7002381942531604,2.6400000000000006,-1.1343170399160955E-08,1.6553739980087253E-10,inattentive
0.06906249999999996,0.07,0.04,0.16,0.01233880438899978,0.12,1.390008021225623,10.24441675588082,0,0,0,0,0,0,0,0,0.1940277777777778,0.19,0.08,0.41,0.04714515770534373,0.32999999999999996,0.003219457718071158,0.003139360071192205,0.0026041666666666683,0,0,0.02,0.0046198826794868215,0.02,0.01424544494149906,0.022805110834157927,0.5070486111111117,0.5,0.35,0.71,0.06729885976633457,0.36,-0.007513978231029733,0.009719055734395403,0.2170833333333334,0.22,0.09,0.34,0.04936225222216311,0.25,-0.005369706991881078,0.0062096188954331,0.00836805555555554,0.01,0,0.03,0.005692644532613238,0.03,8.180529688539017E-05,2.345161357140941E-05,35.244097222222216,35.51,33.27,35.69,0.5205631475122292,2.4199999999999946,0.0005752311262314629,0.0003159274290540431,inattentive
0.03724806201550376,0.03,0,0.15,0.02584585523209332,0.15,-0.0045416580151832675,0.0047880551113378845,0,0,0,0,0,0,0,0,0.2715891472868216,0.26,0.02,0.68,0.14011966715107732,0.66,-0.01532951666153753,0.024242524938963277,0.04213178294573636,0.01,0,0.49,0.07136888339448884,0.49,-0.0007974126157759388,0.0004707431817359505,0.4476744186046512,0.45,0.08,0.91,0.18641044830444745,0.8300000000000001,0.04194598347238283,0.09278129085448535,0.14019379844961244,0.13,0.02,0.34,0.06867207522005686,0.32,-0.0026103276781628145,0.0022880557729364507,0.060775193798449444,0.04,0,0.31,0.056932060736382226,0.31,-0.004715075369076795,0.005033361090806483,34.9367441860465,35.37,33.09,35.73,0.8416739161164785,2.6399999999999935,0.0007801270335920702,0.0004571867888185051,inattentive
0.05476666666666653,0.05,0.01,0.11,0.019155823019529974,0.1,-5.1359483275925863E-05,1.2780110606523025E-05,0,0,0,0,0,0,0,0,0.16020000000000004,0.14,0.05,0.38,0.07294262585530263,0.33,-0.002971295885076712,0.0028595758472715043,0.018599999999999953,0.01,0,0.33,0.040489175508193934,0.33,-0.0003231474835751822,0.000148448149883467,0.5690333333333332,0.58,0.35,0.81,0.0903736625842335,0.4600000000000001,0.00464822509557516,0.005193059353759658,0.17793333333333342,0.19,0.03,0.35,0.06200318988209848,0.31999999999999995,-6.98238437215573E-06,8.933989169122167E-07,0.018766666666666636,0.01,0,0.14,0.019514410629640395,0.14,-0.0003022149251668964,0.0001357672317607988,35.29539999999996,35.49,33.55,35.71,0.49453429945084015,2.1600000000000037,-0.08672774445851575,0.25699094455255095,inattentive
0.08281879194630856,0.08,0.04,0.13,0.017763567908765703,0.09,0.00022171019398154127,8.962991212030469E-05,0,0,0,0,0,0,0,0,0.23134228187919487,0.23,0.07,0.43,0.07083545275217139,0.36,-9.17813134372697E-05,2.7653139586390248E-05,0.012046979865771745,0.01,0,0.03,0.004506275371570931,0.03,-0.0003145366571983757,0.00014287857515191577,0.4904026845637585,0.49,0.22,0.74,0.0990822260023039,0.52,-2.252638056596632E-10,9.155048384817041E-13,0.14630872483221463,0.14500000000000002,0.09,0.23,0.028351792748699724,0.14,7.405790505221991E-06,9.64200424010234E-07,0.03718120805369114,0.03,0.01,0.15,0.020103107940718432,0.13999999999999999,9.25088299946414E-06,1.2971285122693896E-06,35.24926174496649,35.45,33.23,35.61,0.48605602731672265,2.3800000000000026,-0.0021536764029712004,0.0018577161398195766,inattentive
0.015474452554744503,0.01,0,0.15,0.01822290220701111,0.15,5.5899789255033936E-05,1.3882374255189089E-05,0,0,0,0,0,0,0,0,0.09328467153284677,0.06,0,0.31,0.09090067964904634,0.31,9.264662449017928E-05,2.72284543326196E-05,0.5057299270072991,0.405,0.02,0.99,0.38478975212179284,0.97,-0.0007367944892888718,0.0004322271197958388,0.33434306569343086,0.44,0,0.72,0.24906197563536261,0.72,0.0015116828130085015,0.0011268456214206662,0.032919708029197046,0.03,0,0.13,0.030534426757890885,0.13,0.0006388015990142276,0.0003573316738215542,0.016167883211678793,0.01,0,0.09,0.018900071194036378,0.09,-0.00012684330291563191,4.139427151015567E-05,35.3607299270073,35.61,33.31,35.89,0.5980334378226766,2.5799999999999983,-0.00015968042699497856,5.626682823565419E-05,inattentive
0.06570934256055351,0.07,0.01,0.15,0.0303428839228918,0.13999999999999999,-2.305100657112733E-05,4.337296784793994E-06,0,0,0,0,0,0,0,0,0.2246020761245675,0.21,0.08,0.51,0.08027158138280714,0.43,-0.005663940770399307,0.006675096549687767,0.011660899653979172,0.01,0,0.05,0.007108347879166143,0.05,-4.4139389254396916E-05,1.0313380490893996E-05,0.5072664359861593,0.52,0.22,0.8,0.1147004596671323,0.5800000000000001,0.00988184619640731,0.014020066312243258,0.16422145328719714,0.17,0.02,0.32,0.05400403121533914,0.3,-0.0035021688389127166,0.0035162686901241322,0.026574394463667696,0.02,0,0.14,0.026287514009495368,0.14,-5.412786289679242E-05,1.3537146267627133E-05,35.32328719723183,35.63,33.15,35.89,0.629578254952827,2.740000000000002,-0.14233259372829438,0.4913282840775353,inattentive
0.07105442176870748,0.07,0.04,0.15,0.019039265661010815,0.10999999999999999,-0.0006657484745695597,0.0003865414013753941,0,0,0,0,0,0,0,0,0.11897959183673464,0.11,0.05,0.26,0.03552779296976934,0.21000000000000002,0.0007044844563875455,0.0004168159511215052,0.00646258503401361,0.01,0,0.01,0.0047813016029402845,0.01,-0.008399105996289413,0.01135254397617047,0.6279591836734693,0.63,0.42,0.77,0.06572400316878826,0.35000000000000003,-0.0006552865264893655,0.000378463581317153,0.1706462585034013,0.17,0.09,0.29,0.034075606756110995,0.19999999999999998,0.0006231845595856079,0.0003539468264561014,0.00547619047619048,0.01,0,0.01,0.004977272609611164,0.01,0.002553826075684893,0.002321155305222263,35.35136054421766,35.59,33.09,35.73,0.5604913289889623,2.6399999999999935,0.00033421836328555784,0.00015422550023845656,inattentive
0.054007092198581436,0.05,0.02,0.11,0.018137769242797603,0.09,-0.001633214536425327,0.0012612679258149203,0,0,0,0,0,0,0,0,0.15531914893617035,0.14,0.06,0.38,0.059668745058567674,0.32,-0.0015536579668605644,0.0011800224175472498,0.011560283687943202,0.01,0,0.04,0.006389673400155594,0.04,-5.1632792642457336E-05,1.260812549840469E-05,0.609113475177305,0.615,0.38,0.78,0.07892177581537439,0.4,0.016175032282506798,0.026825217026348238,0.15751773049645384,0.15,0.06,0.28,0.03877844009402584,0.22000000000000003,-0.028325855427357566,0.056623113817249535,0.012836879432624054,0.01,0,0.1,0.013172410514886657,0.1,-3.542238156537622E-05,7.628749924230697E-06,35.25737588652484,35.53,33.11,35.69,0.586940190979741,2.5799999999999983,0.0006454023386573547,0.00036575512127113663,inattentive
0.08193661971830984,0.08,0.03,0.17,0.025593989938422306,0.14,-0.01548987594539517,0.025380686581838806,0,0,0,0,0,0,0,0,0.26348591549295763,0.26,0.12,0.39,0.054062071252455116,0.27,-0.024697179389732014,0.047275477243653614,0.009823943661971781,0.01,0,0.02,0.002132245050310236,0.02,1.982098843003816E-06,1.6365898650272345E-07,0.4135563380281691,0.41,0.25,0.72,0.08361354973487259,0.47,0.06107820917976046,0.15810824087085984,0.22489436619718312,0.22,0.12,0.32,0.03727027432877246,0.2,-0.01125063971246618,0.01657075906876027,0.007992957746478865,0.01,0,0.05,0.007159152989944147,0.05,7.758294781286441E-05,2.1750094547757227E-05,34.6293661971831,34.77,33.09,35.03,0.3904975424869597,1.9399999999999977,-0.0019261654374715083,0.0015753034628414883,inattentive
0.17680272108843542,0.16,0.05,0.68,0.09336481292176096,0.63,-0.0027333987689794788,0.002541283418690358,0,0,0,0,0,0,0,0,0.19891156462585044,0.19,0.1,0.36,0.048713088264862085,0.26,-0.00019902061449466633,7.726447546145958E-05,0.04136054421768699,0.04,0,0.1,0.01769505314561887,0.1,0.014420865915615625,0.023340181480901338,0.4093197278911565,0.42,0.05,0.69,0.11775484659462887,0.6399999999999999,0.0007355478577921678,0.0004414996430405836,0.16843537414965995,0.17,0.07,0.38,0.03782704428423903,0.31,2.4070047636091254E-07,9.956003558553667E-09,0.003877551020408166,0,0,0.02,0.005077491961071319,0.02,-0.0015148774432065643,0.0011568732399252378,33.20428571428583,33.05,33.01,34.01,0.276966070271491,1,-0.001174074261597327,0.0008235877279677324,inattentive
